Date,Open,High,Low,Close,Volume,Daily_Return
2010-06-28,0.0023208743759276715,0.000992010295458208,0.024157386585513644,0.0032502708559046523,0.0,
2010-06-29,0.007718256645526916,0.02244088154860851,0.025611677416748576,0.02191224268689057,0.5056077952739246,1.0
2010-06-30,0.026042369450816352,0.03697249182261784,0.04112411294992123,0.02174972914409533,0.46283830581050917,0.3186984277873577
2010-07-01,0.023910403454324644,0.024907501742720793,0.03296392550799186,0.016684723726977248,0.22153126466525044,0.1917939742582785
2010-07-02,0.018513021184725406,0.017346774625985314,0.028762640884424272,0.009209100758396531,0.1384070436378634,0.11292154761930229
2010-07-06,0.010416947780326542,0.009035337015389569,0.021006423117837954,0.0008396533044420298,0.18517673294034162,0.054023622646432345
2010-07-07,0.0007016596950478945,0.0,0.01871726162422741,0.0,0.18640467722465104,0.2907464112866909
2010-07-08,0.0,0.0023861869269129754,0.02030620901391002,0.004496208017334774,0.20779437486416516,0.49841856092401693
2010-07-09,0.003886115234111448,0.003405008311437613,0.022945477559484537,0.004333694474539539,0.109249463807353,0.3171532160103954
2010-07-12,0.004884630953987314,0.003860796825567059,0.024157386585513644,0.003385698808234021,0.059315647037916176,0.2892892076377782
2010-07-13,0.0033733639184995307,0.005389028902354022,0.023888073468618282,0.006338028169014083,0.07214179399812015,0.42969848037044756
2010-07-14,0.004857644042639324,0.009437503351386135,0.02620416627391837,0.010942578548212345,0.11295079334546688,0.47946041952933893
2010-07-15,0.010255026312238569,0.013057000375355253,0.029543648923420814,0.011078006500541707,0.10081581928605234,0.32710460480820075
2010-07-16,0.012306031574686273,0.012520778594026498,0.03237143665082208,0.013109425785482125,0.07055767103938439,0.3858902443239533
2010-07-19,0.014114154635002027,0.015067832055338092,0.03471446076781169,0.016549295774647886,0.06693125423184249,0.4256912344144653
2010-07-20,0.015409526379705843,0.013995388492680581,0.03237143665082208,0.012188515709642467,0.0491315264587296,0.20013067408014482
2010-07-21,0.012198083929294293,0.011448335031368974,0.0308902145078976,0.011971830985915484,0.033740123188507616,0.3163104375790289
2010-07-22,0.011766293347726352,0.012386723148694302,0.033233238624887224,0.014084507042253516,0.02590438077696803,0.38734083364505445
2010-07-23,0.013628390230738092,0.013217866909753871,0.035091499131465184,0.014869989165763806,0.01760567607541491,0.3459652087125235
